###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59850.742732 -20.377  0.558   -26   14 c  0   1.60 266.37407 -29.31596  2311.58  6660.15 2.51 2.28 -56.8 -0.418 19.34 21.09 03a59851o0040c
59850.752497 -19.589  0.291   -53   15 c  0   1.54 266.37407 -29.31596  2287.40  6776.28 2.55 2.30 -53.3 -0.413 19.29 21.16 03a59851o0061c
59852.987265 -17.781  0.141  -280   39 o  0   3.15 266.37407 -29.31596  8650.62  8944.99 2.78 2.59 -63.4 -0.363 18.19 18.89 04a59853o0031o
59853.003176 -18.469  0.281  -149   42 o  0   3.05 266.37407 -29.31596  8589.04  8857.79 2.73 2.60 -59.7 -0.365 18.46 19.63 04a59853o0065o
59853.014191 -17.811  0.098  -272   27 o  0   9.48 266.37407 -29.31596  8567.56  8971.49 2.77 2.61 -60.7 -0.361 18.52 19.61 04a59853o0088o
59855.733295 -18.332  1.557  -169  263 o  0   1.27 266.37407 -29.31596  7358.54   999.46 2.63 2.34 -52.8 -0.428 16.01 15.45 03a59856o0014o
59855.736448 -16.696  0.615  -761  468 o  0   1.03 266.37407 -29.31596  7375.19  1037.06 2.66 2.30 -54.7 -0.406 15.83 15.53 03a59856o0021o
59855.743286  18.558  2.033   137  279 o  0   0.97 266.37407 -29.31596  7315.21   955.70 2.70 2.31 -57.2 -0.427 16.06 15.75 03a59856o0036o
59857.015864 -18.771  0.345  -113   39 o  0   2.36 266.37407 -29.31596  3040.11  4916.18 2.66 2.41  86.1 -0.400 18.12 18.91 04a59857o0069o
59857.019036 -18.406  0.280  -158   44 o  0   2.66 266.37407 -29.31596  3056.99  4951.58 2.78 2.49  87.7 -0.408 18.02 18.93 04a59857o0076o
59857.024497 -18.118  0.173  -206   36 o  0  11.78 266.37407 -29.31596  2998.01  4874.98 2.92 2.72 -85.9 -0.386 18.02 18.91 04a59857o0088o
59857.036880 -18.043  0.208  -220   46 o  0   1.85 266.37407 -29.31596  2972.20  4987.96 2.75 2.50  87.8 -0.406 18.05 18.88 04a59857o0115o
59857.986428 -18.706  0.404  -120   48 o  0   1.60 266.37407 -29.31596  3044.68  4928.75 2.44 2.16  84.7 -0.388 17.65 17.81 04a59858o0003o
59857.989583 -19.133  0.536   -81   43 o  0   1.81 266.37407 -29.31596  3062.76  4966.17 2.54 2.23  85.0 -0.389 17.94 18.52 04a59858o0010o
59857.995092 -19.710  0.573   -47   27 o  0   2.85 266.37407 -29.31596  3004.08  4886.90 2.67 2.30  81.6 -0.382 18.13 19.03 04a59858o0022o
59858.005031 -19.043  0.456   -88   40 o  0   1.21 266.37407 -29.31596  2981.12  4995.93 2.46 2.18  79.1 -0.394 18.18 19.22 04a59858o0044o
59858.735192  18.917  1.316    98  130 o  0   1.18 266.37407 -29.31596  7355.02   999.76 2.53 2.24 -60.2 -0.442 16.83 16.57 03a59859o0003o
59858.740795 -18.515  0.321  -142   46 o  0   1.43 266.37407 -29.31596  7370.59  1036.37 2.52 2.25 -61.9 -0.432 18.03 18.38 03a59859o0015o
59858.756801 -18.994  0.678   -92   62 o  0   1.37 266.37407 -29.31596  7311.11   954.99 2.70 2.33 -62.1 -0.411 17.80 18.07 03a59859o0050o
59858.759537 -18.915  0.596   -99   59 o  0   1.45 266.37407 -29.31596  7286.70  1069.79 2.62 2.32 -49.2 -0.430 17.73 18.04 03a59859o0056o
59859.780476 -19.124  0.352   -81   29 o  0   1.69 266.37407 -29.31596  7356.21   999.21 2.47 2.24 -56.5 -0.442 18.50 19.15 03a59860o0104o
59859.784586 -18.587  0.266  -134   36 o  0   1.36 266.37407 -29.31596  7375.29  1038.44 2.34 2.17 -50.7 -0.454 18.49 19.13 03a59860o0113o
59859.791977 -19.100  0.365   -83   30 o  0   1.37 266.37407 -29.31596  7318.10   957.24 2.40 2.22 -44.7 -0.457 18.51 19.09 03a59860o0129o
59859.806121 -18.864  0.342  -103   35 o  0   1.46 266.37407 -29.31596  7296.70  1068.83 2.43 2.22 -56.1 -0.442 18.42 19.01 03a59860o0160o
59860.989697 -20.306  2.669   -27   73 o  0   0.91 266.37407 -29.31596  3035.75  4917.61 2.56 2.36  88.8 -0.390 17.52 17.62 04a59861o0028o
59860.992850 -18.551  0.351  -138   48 o  0   1.58 266.37407 -29.31596  3054.37  4954.21 2.57 2.23  87.2 -0.392 17.84 18.21 04a59861o0035o
59860.998358 -18.878  0.306  -102   31 o  0   2.88 266.37407 -29.31596  2994.33  4876.06 2.44 2.23  81.5 -0.396 18.07 18.80 04a59861o0047o
59861.015112 -18.860  0.433  -104   45 o  0   0.83 266.37407 -29.31596  2966.20  4988.11 2.43 2.17  81.9 -0.396 18.18 19.02 04a59861o0083o
59862.009185 -18.569  0.300  -136   41 o  0   1.47 266.37407 -29.31596  3030.75  4914.41 2.55 2.34  87.8 -0.397 18.00 18.79 04a59862o0048o
59862.012414 -18.086  0.223  -212   47 o  0   1.96 266.37407 -29.31596  3049.67  4952.10 2.66 2.45 -86.5 -0.398 17.97 18.77 04a59862o0055o
59862.022348 -19.125  0.440   -81   36 o  0   1.75 266.37407 -29.31596  2989.22  4872.70 2.56 2.34  87.1 -0.396 17.97 18.71 04a59862o0077o
59862.029643 -18.763  0.362  -113   41 o  0   1.71 266.37407 -29.31596  2966.37  4987.87 2.52 2.25  86.1 -0.399 17.96 18.65 04a59862o0093o
59865.008761 -17.741  0.110  -291   32 o  0   5.81 266.37407 -29.31596 10398.78  6889.30 2.94 2.46 -26.4 -0.416 18.53 19.94 04a59865o0065o
59865.011927 -17.651  0.105  -316   33 o  0   5.80 266.37407 -29.31596 10416.87  6928.43 2.94 2.51 -36.7 -0.417 18.52 19.99 04a59865o0072o
59865.014674 -19.160  0.447   -79   35 o  0   2.65 266.37407 -29.31596   576.54  6895.52 2.69 2.38  89.8 -0.377 18.09 20.34 04a59865o0078o
59865.017391 -18.232  0.180  -185   33 o  0   7.68 266.37407 -29.31596 10355.58  6849.34 2.72 2.35 -22.7 -0.459 18.59 20.08 04a59865o0084o
59865.017842 -18.467  0.207  -149   31 o  0   4.05 266.37407 -29.31596   593.82  6933.45 2.84 2.30  76.6 -0.377 18.18 20.34 04a59865o0085o
59865.023272 -18.790  0.333  -111   37 o  0   1.66 266.37407 -29.31596   532.45  6855.96 2.75 2.30  76.3 -0.387 18.26 20.38 04a59865o0097o
59865.028737 -17.910  0.141  -249   35 o  0   7.11 266.37407 -29.31596 10326.78  6963.63 2.94 2.46 -24.6 -0.413 18.56 20.09 04a59865o0109o
59865.034639 -19.200  0.360   -76   27 o  0   2.52 266.37407 -29.31596   504.97  6972.86 2.63 2.21  76.5 -0.382 18.27 20.33 04a59865o0122o
59870.001163 -17.797  0.102  -276   28 c  0   9.99 266.37407 -29.31596 10394.98  6887.00 3.43 2.78 -24.8 -0.350 18.81 20.17 04a59870o0041c
59870.005266 -18.263  0.117  -180   21 c  0  21.13 266.37407 -29.31596 10413.88  6927.15 3.32 2.79 -26.2 -0.371 18.86 20.41 04a59870o0050c
59870.011225 -18.771  0.152  -113   17 c  0  24.89 266.37407 -29.31596 10352.35  6848.04 3.17 2.69 -35.8 -0.384 18.96 20.50 04a59870o0063c
59870.018431 -19.365  0.294   -65   19 c  0   1.58 266.37407 -29.31596   570.18  6894.08 2.79 2.45  74.2 -0.358 18.71 20.67 04a59870o0079c
59870.021602 -18.540  0.146  -139   20 c  0   3.07 266.37407 -29.31596   587.25  6932.38 3.07 2.58  79.4 -0.357 18.73 20.64 04a59870o0086c
59870.022052 -18.397  0.123  -159   20 c  0  40.28 266.37407 -29.31596 10326.66  6965.09 3.31 2.68 -32.2 -0.365 18.97 20.52 04a59870o0087c
59870.027014 -18.898  0.201  -100   20 c  0   5.31 266.37407 -29.31596   527.28  6856.81 3.17 2.83  74.7 -0.353 18.56 20.71 04a59870o0098c
59870.036975 -18.455  0.124  -151   19 c  0  15.91 266.37407 -29.31596   500.83  6975.29 3.18 2.66  73.3 -0.338 18.66 20.63 04a59870o0120c
59873.016533 -18.874  0.180  -102   18 c  0   6.13 266.37407 -29.31596  8443.84  6945.49 3.02 2.53 -39.8 -0.374 18.91 20.33 04a59873o0069c
59873.019685 -18.842  0.194  -106   20 c  0   3.36 266.37407 -29.31596  8459.95  6984.34 2.83 2.42 -41.7 -0.380 18.98 20.33 04a59873o0076c
59873.025172 -19.193  0.269   -76   21 c  0   1.88 266.37407 -29.31596  8396.90  6904.80 2.78 2.38 -36.5 -0.386 18.96 20.30 04a59873o0088c
59873.036660 -18.443  0.139  -152   21 c  0   3.08 266.37407 -29.31596  8371.76  7025.25 2.84 2.40 -44.9 -0.379 18.94 20.33 04a59873o0113c
59875.763489   2.143  0.557 -26143413074 14563910480 o  0   1.26 266.37407 -29.31596   847.36  3027.74 2.83 2.50 -68.9 -0.364 -3.24 -2.24 03a59876o0055o
59875.767161 -18.124  0.153  -204   31 o  0  11.68 266.37407 -29.31596   869.42  3067.90 2.97 2.72 -69.7 -0.397 17.94 19.21 03a59876o0063o
59875.772587   1.130  1.297 -10276546389 13325631581 o  0   0.63 266.37407 -29.31596   813.34  2989.02 2.72 2.42 -68.1 -0.382 -3.41 -2.04 03a59876o0075o
59875.787473  15.981  0.870  1471 1279 o  0   1.33 266.37407 -29.31596   792.76  3101.89 2.97 2.65 -71.3 -0.396 17.47 19.29 03a59876o0107o
59878.001361 -17.822  0.133  -270   36 c  0  13.38 266.37407 -29.31596  8447.44  6943.60 3.66 3.21 -39.7 -0.326 18.20 19.51 04a59878o0028c
59878.004513 -17.814  0.106  -272   29 c  0  19.42 266.37407 -29.31596  8465.11  6983.21 3.56 3.14 -43.4 -0.333 18.43 19.87 04a59878o0035c
59878.012198 -17.986  0.101  -232   23 c  0  16.65 266.37407 -29.31596  8402.82  6906.02 3.46 3.04 -43.7 -0.337 18.69 20.22 04a59878o0052c
59878.022596 -17.793  0.089  -277   25 c  0  38.80 266.37407 -29.31596  8380.14  7023.87 3.49 3.10 -44.3 -0.346 18.66 20.27 04a59878o0075c
59878.795892 -18.301  0.168  -174   29 o  0   1.81 266.37407 -29.31596   856.03  3018.40 2.60 2.24 -73.0 -0.397 18.28 19.88 03a59879o0016o
59878.799104 -18.567  0.227  -136   31 o  0   2.66 266.37407 -29.31596   876.28  3059.06 2.58 2.26 -70.8 -0.421 18.23 19.87 03a59879o0023o
59878.806984 -18.868  0.236  -103   24 o  0   3.55 266.37407 -29.31596   821.74  2979.90 2.58 2.26 -70.9 -0.408 18.25 19.85 03a59879o0040o
59878.817095 -18.152  0.175  -199   35 o  0   3.41 266.37407 -29.31596   803.76  3092.03 2.91 2.52 -81.3 -0.386 18.11 19.79 03a59879o0062o
59883.755324 -15.269  0.029 -2834   82 o  0  31.56 266.37407 -29.31596  8411.02  8967.22 3.36 2.76 -48.8 -0.381 17.37 17.48 03a59884o0025o
59883.758527 -17.372  0.145  -408   59 o  0   3.43 266.37407 -29.31596  8430.65  9006.36 3.15 2.59 -48.5 -0.384 17.71 17.99 03a59884o0032o
59883.764027 -17.755  0.183  -287   53 o  0   7.16 266.37407 -29.31596  8377.05  8923.76 3.01 2.54 -46.4 -0.383 18.01 18.50 03a59884o0044o
59883.774257 -15.998  0.038 -1448   55 o  0  22.74 266.37407 -29.31596  8355.43  9030.88 3.80 3.27 -37.8 -0.382 17.96 18.78 03a59884o0066o
59889.008667 -17.648  0.233  -317   74 o  0   1.55 266.37407 -29.31596  2596.82  8734.29 3.03 2.24 -78.5 -0.385 17.42 17.56 04a59889o0022o
59889.017724 -18.692  0.427  -121   52 o  0   1.13 266.37407 -29.31596  2532.67  8661.70 2.92 2.16 -80.2 -0.376 17.94 18.36 04a59889o0042o
59889.028132 -18.515  0.299  -143   43 o  0   2.75 266.37407 -29.31596  2505.37  8785.45 2.98 2.15 -82.8 -0.370 17.99 18.43 04a59889o0065o
59891.758084 -17.038  0.590  -555  327 o  0   1.20 266.37407 -29.31596  2940.09  4910.53 2.90 2.64 -37.0 -0.358 15.20 14.97 03a59892o0031o
59891.763038 -16.250  0.639 -1148  733 o  0   5.17 266.37407 -29.31596  2882.87  4831.15 2.93 2.68 -45.8 -0.395 15.92 15.95 03a59892o0042o
59891.775232 -16.113  0.774 -1303 1009 o  0   0.89 266.37407 -29.31596  2864.50  4941.85 3.14 2.70 -61.1 -0.401 14.23 14.36 03a59892o0069o
59894.009844 -15.312  0.041 -2724  113 o  0  16.12 266.37407 -29.31596  2586.12  8743.09 3.62 3.08 -81.1 -0.306 16.87 17.05 04a59894o0029o
59894.014821 -16.462  0.078  -945   74 o  0   8.50 266.37407 -29.31596  2524.77  8668.72 3.70 3.02 -83.8 -0.320 17.44 17.89 04a59894o0040o
59894.024335 -16.394  0.053 -1006   54 o  0  21.00 266.37407 -29.31596  2499.85  8791.57 3.74 3.14 -79.5 -0.328 17.88 18.76 04a59894o0061o
59987.342158 -19.857  1.020   -41   42 o  0   1.66 266.37407 -29.31596  6145.37  1977.84 2.06 1.94 -72.2 -0.461 18.16 18.58 04a59987o0695o
59987.345333 -20.980  2.495   -15   37 o  0   1.83 266.37407 -29.31596  6126.24  1939.39 2.11 1.99 -87.9 -0.462 18.18 18.61 04a59987o0702o
59987.358425 -19.107  0.582   -83   48 o  0   1.42 266.37407 -29.31596  6178.24  2018.89 2.07 1.99 -69.0 -0.443 18.26 18.75 04a59987o0729o
59987.371249 -19.861  0.856   -41   35 o  0   4.23 266.37407 -29.31596  6192.81  1904.34 2.33 2.14 -80.1 -0.454 18.23 18.80 04a59987o0756o
59995.361258 -19.626  0.439   -51   22 c  0   1.27 266.37407 -29.31596  7792.56  7574.24 2.65 2.27 -63.7 -0.409 18.86 20.64 04a59995o0732c
59995.367823 -19.049  0.214   -87   19 c  0   2.04 266.37407 -29.31596  7772.52  7536.65 2.87 2.36 -63.2 -0.390 18.82 21.28 04a59995o0744c
59995.380021 -19.340  0.232   -67   16 c  0   1.38 266.37407 -29.31596  7829.68  7616.20 2.64 2.18 -64.5 -0.409 19.00 21.40 04a59995o0771c
59995.385436 -19.201  0.252   -76   19 c  0   1.10 266.37407 -29.31596  7849.18  7500.15 2.63 2.20 -66.1 -0.409 18.92 21.20 04a59995o0783c
59995.393569 -19.909  0.698   -40   28 c  0   0.81 266.37407 -29.31596  7808.71  7560.68 2.42 2.03 -64.3 -0.420 18.54 19.87 04a59995o0801c
60002.092229 -18.621  0.204  -129   26 o  0   4.59 266.37407 -29.31596  2109.85  1198.37 2.56 2.40 -58.4 -0.426 18.80 20.27 03a60002o0196o
60002.118371 -18.361  0.173  -164   28 o  0   4.53 266.37407 -29.31596  2108.97  1178.11 2.54 2.38 -61.8 -0.432 18.79 20.28 03a60002o0242o
60002.121341 -18.458  0.167  -150   25 o  0   8.83 266.37407 -29.31596  2168.49  1261.73 2.57 2.38 -64.9 -0.422 18.75 20.23 03a60002o0248o
60002.129282 -17.167  0.063  -493   31 o  0  10.27 266.37407 -29.31596  2195.48  1153.87 2.81 2.63 -75.6 -0.395 18.71 20.03 03a60002o0265o
60011.339292 -22.360  9.969    -4   41 o  0   1.03 266.37407 -29.31596  1749.02  7403.21 2.31 1.92 -80.6 -0.401 18.42 18.86 04a60011o0730o
60011.342897 -19.605  0.842   -52   44 o  0   1.55 266.37407 -29.31596  1729.50  7364.47 2.45 1.96 -80.7 -0.387 18.34 18.89 04a60011o0738o
60011.348853 -19.475  0.664   -59   39 o  0   4.65 266.37407 -29.31596  1790.43  7443.11 2.46 2.10 -78.8 -0.390 18.34 18.89 04a60011o0751o
60011.354314 -18.832  0.366  -106   39 o  0   2.76 266.37407 -29.31596  1810.49  7327.28 2.42 2.01 -84.0 -0.388 18.36 18.94 04a60011o0763o
60011.405172  22.427 13.594     4   53 o  0   0.73 266.37407 -29.31596  1789.16  7388.14 2.39 1.82 -88.8 -0.383 18.20 18.25 04a60011o0862o
60014.100503 -18.421  0.190  -156   30 o  0   5.04 266.37407 -29.31596   135.84  1599.01 2.60 2.32 -65.8 -0.416 18.65 19.57 03a60014o0782o
60014.100954 -18.477  0.197  -148   29 o  0   5.61 266.37407 -29.31596  9963.03  1805.03 2.51 2.27 -42.9 -0.414 18.48 19.62 03a60014o0783o
60014.103668 -18.591  0.236  -133   31 o  0   4.13 266.37407 -29.31596   116.95  1558.82 2.61 2.33 -65.9 -0.418 18.60 19.57 03a60014o0789o
60014.104572 -19.150  0.393   -79   31 o  0   4.21 266.37407 -29.31596  9945.35  1766.48 2.46 2.23 -38.6 -0.438 18.41 19.64 03a60014o0791o
60014.122021 -19.089  0.303   -84   26 o  0   2.40 266.37407 -29.31596   179.87  1634.09 2.36 2.03 -65.5 -0.429 18.71 19.67 03a60014o0826o
60014.122473 -19.620  0.592   -52   30 o  0   4.14 266.37407 -29.31596 10006.48  1841.45 2.32 2.12 -43.4 -0.433 18.54 19.69 03a60014o0827o
60014.132547 -18.525  0.200  -141   28 o  0   3.13 266.37407 -29.31596   200.12  1516.86 2.46 2.17 -66.9 -0.415 18.65 19.66 03a60014o0846o
60014.132998 -19.790  0.506   -44   22 o  0   7.20 266.37407 -29.31596 10028.26  1725.43 2.30 2.13 -40.8 -0.453 18.61 19.73 03a60014o0847o
60015.373936 -18.570  0.294  -136   40 o  0   2.67 266.37407 -29.31596  1751.02  7409.06 2.61 2.26  88.0 -0.377 18.34 18.90 04a60015o0827o
60015.376190 -18.033  0.181  -222   40 o  0   2.69 266.37407 -29.31596  1733.64  7369.69 2.55 2.08 -81.4 -0.389 18.35 18.91 04a60015o0832o
60015.379794 -18.887  0.406  -101   41 o  0   3.11 266.37407 -29.31596  1793.99  7448.22 2.43 1.98 -82.8 -0.391 18.43 18.92 04a60015o0840o
60015.391414 -19.029  0.430   -89   38 o  0   2.30 266.37407 -29.31596  1820.73  7332.73 2.46 1.96 -86.2 -0.385 18.44 18.97 04a60015o0862o
60015.402207 -18.676  0.272  -123   34 o  0   2.41 266.37407 -29.31596  1789.51  7389.66 2.35 1.89 -87.7 -0.391 18.49 19.03 04a60015o0883o
60019.372743 -18.736  0.294  -116   34 o  0   3.19 266.37407 -29.31596  8154.74  3808.76 2.13 1.96 -37.9 -0.431 18.41 19.90 04a60019o0822o
60019.376351 -18.734  0.354  -116   41 o  0   2.28 266.37407 -29.31596  8136.96  3770.52 2.14 1.96 -35.7 -0.429 18.41 19.85 04a60019o0830o
60019.389893 -18.542  0.289  -139   40 o  0   2.03 266.37407 -29.31596  8203.94  3847.70 2.16 1.96 -35.2 -0.433 18.37 19.66 04a60019o0855o
60019.393074 -19.501  0.556   -58   32 o  0   1.74 266.37407 -29.31596  8223.78  3732.03 2.13 1.93 -30.9 -0.412 18.43 19.66 04a60019o0862o
60022.113125 -18.196  1.010  -191  193 c  0   0.80 266.37407 -29.31596  6138.97  1988.13 2.30 2.13 -52.4 -0.423 16.49 17.98 03a60022o0817c
60022.120301 -20.253  0.623   -29   18 c  0   1.22 266.37407 -29.31596  6121.88  1950.56 2.28 2.13 -49.1 -0.437 19.05 20.67 03a60022o0830c
60022.123910 -19.465  0.964   -59   57 c  0   0.81 266.37407 -29.31596  6177.70  2028.20 2.33 2.16 -49.7 -0.423 17.94 19.44 03a60022o0838c
60022.134860  18.196  3.200   191  612 c  0   1.05 266.37407 -29.31596  6202.57  1913.86 2.42 2.30 -44.5 -0.407 15.20 16.73 03a60022o0862c
60023.371322 -19.445  0.416   -60   25 o  0   2.33 266.37407 -29.31596  8161.72  3810.14 2.14 1.92 -31.3 -0.441 18.78 20.77 04a60023o0830o
60023.373574 -18.871  0.237  -103   24 o  0   4.45 266.37407 -29.31596  8143.53  3771.74 2.11 1.92 -33.1 -0.440 18.87 20.78 04a60023o0835o
60023.378727 -19.863  0.693   -41   28 o  0   1.18 266.37407 -29.31596  8205.49  3848.39 2.12 1.89 -28.1 -0.438 18.81 20.79 04a60023o0843o
60023.390014 -19.537  0.368   -56   20 o  0   3.61 266.37407 -29.31596  8233.22  3731.18 2.18 1.93 -31.3 -0.438 18.75 20.79 04a60023o0867o
60026.078537 -19.864  0.694   -41   29 c  0   0.90 266.37407 -29.31596  4177.37  3150.78 2.37 2.24 -54.4 -0.406 18.69 20.24 03a60026o0719c
60026.081826 -18.440  0.290  -153   44 c  0   0.96 266.37407 -29.31596  4160.81  3115.68 2.37 2.23 -46.7 -0.400 17.89 19.42 03a60026o0726c
60026.091997 -19.875  0.864   -41   35 c  0   1.13 266.37407 -29.31596  4224.98  3209.21 2.36 2.25 -58.9 -0.400 18.34 19.93 03a60026o0746c
60026.102134 -19.818  0.347   -43   15 c  0   1.99 266.37407 -29.31596  4255.12  3108.15 2.56 2.36 -19.7 -0.412 19.35 21.12 03a60026o0766c
60027.300975 -18.725  0.362  -118   42 o  0   1.33 266.37407 -29.31596  3293.56  9652.75 2.71 1.91 -81.2 -0.408 18.84 20.32 04a60027o0661o
60027.317205 -19.418  0.488   -62   30 o  0   2.96 266.37407 -29.31596  3274.15  9616.55 2.56 1.77 -79.1 -0.428 18.83 20.34 04a60027o0693o
60027.328072 -18.840  0.298  -106   32 o  0   1.59 266.37407 -29.31596  3338.57  9695.99 2.56 1.76 -77.1 -0.435 18.90 20.38 04a60027o0714o
60027.331031 -19.930  0.594   -39   23 o  0   5.70 266.37407 -29.31596  3358.88  9578.31 2.58 1.79 -78.3 -0.426 18.93 20.38 04a60027o0720o
60031.347937 -19.010  0.357   -90   32 o  0   2.77 266.37407 -29.31596  3313.49  9658.75 2.52 1.76 -82.1 -0.443 18.84 20.31 04a60031o0763o
60031.350692 -19.880  1.322   -41   54 o  0   1.22 266.37407 -29.31596  3295.06  9619.33 2.54 1.73 -81.5 -0.429 18.87 20.27 04a60031o0769o
60031.359162 -19.832  0.908   -42   38 o  0   1.13 266.37407 -29.31596  3359.36  9699.23 2.54 1.71 -78.8 -0.439 18.92 20.24 04a60031o0785o
60031.367029 -18.745  0.427  -115   49 o  0   1.00 266.37407 -29.31596  3384.37  9582.55 2.60 1.81 -79.8 -0.426 18.88 20.21 04a60031o0802o
60034.064707 -17.611  0.065  -328   21 c  0  35.44 266.37407 -29.31596  4089.25  3497.83 3.66 3.39 -62.5 -0.345 18.88 20.67 03a60034o0695c
60034.067486 -18.979  0.163   -93   15 c  0   2.37 266.37407 -29.31596  4070.42  3459.20 2.72 2.49 -54.3 -0.391 19.21 20.70 03a60034o0701c
60034.070349 -18.227  0.088  -186   16 c  0  25.61 266.37407 -29.31596  4126.58  3536.82 3.43 3.13 -67.1 -0.364 18.95 20.67 03a60034o0707c
60034.082048 -19.327  0.275   -68   19 c  0   1.37 266.37407 -29.31596  4147.48  3420.06 2.53 2.26 -54.7 -0.394 19.23 20.49 03a60034o0731c
60036.094258 -19.524  0.323   -56   18 o  0  11.66 266.37407 -29.31596  4083.87  3492.64 2.09 1.93 -65.1 -0.497 19.04 20.52 03a60036o0795o
60036.096538 -19.644  0.597   -50   30 o  0   2.32 266.37407 -29.31596  4066.47  3452.96 2.10 1.96 -62.1 -0.501 19.01 20.52 03a60036o0800o
60036.102769 -19.026  0.235   -89   21 o  0   9.83 266.37407 -29.31596  4124.34  3532.51 2.10 1.96 -54.7 -0.505 19.00 20.52 03a60036o0813o
60036.109722 -19.471  0.457   -59   27 o  0   2.80 266.37407 -29.31596  4147.32  3416.99 2.09 1.94 -60.2 -0.498 19.10 20.53 03a60036o0828o
60037.310798 -19.165  0.443   -78   35 o  0   1.64 266.37407 -29.31596  5285.04  9558.32 2.31 1.68 -77.9 -0.464 18.60 20.19 04a60037o0699o
60037.312616 -19.387  0.558   -64   36 o  0   1.45 266.37407 -29.31596  5266.21  9519.22 2.38 1.68 -79.5 -0.462 18.62 20.23 04a60037o0703o
60037.317943 -18.607  0.239  -131   31 o  0   2.74 266.37407 -29.31596  5327.37  9597.93 2.46 1.70 -80.2 -0.447 18.67 20.31 04a60037o0713o
60037.326225 -18.889  0.380  -101   38 o  0   1.68 266.37407 -29.31596  5351.01  9481.92 2.40 1.69 -80.9 -0.453 18.71 20.48 04a60037o0730o
60039.056236 -19.889  0.833   -40   34 o  0   1.19 266.37407 -29.31596  1482.53  5343.27 2.14 1.93 -56.9 -0.487 18.81 19.57 03a60039o0705o
60039.058076 -19.776  0.624   -45   28 o  0   2.34 266.37407 -29.31596  1464.19  5303.00 2.13 1.94 -55.8 -0.481 18.84 19.57 03a60039o0709o
60039.062223 -18.951  0.413   -95   39 o  0   1.11 266.37407 -29.31596  1520.59  5382.14 2.15 1.93 -61.8 -0.487 18.81 19.58 03a60039o0717o
60039.067539 -19.105  0.366   -83   30 o  0   1.94 266.37407 -29.31596  1548.29  5263.14 2.15 1.87 -61.7 -0.488 18.80 19.61 03a60039o0726o
60040.286749 -19.727  1.113   -47   52 o  0   0.52 266.37407 -29.31596  3934.68  1612.42 1.91 1.77  55.1 -0.488 18.21 18.77 04a60040o0677o
60040.288596 -20.485  2.123   -23   49 o  0   0.64 266.37407 -29.31596  3916.06  1573.45 1.91 1.79  52.7 -0.492 18.28 18.77 04a60040o0681o
60040.291525 -19.373  0.620   -65   40 o  0   1.36 266.37407 -29.31596  3976.31  1650.23 1.93 1.80  57.6 -0.491 18.23 18.81 04a60040o0687o
60040.301970 -18.887  0.383  -101   39 o  0   2.42 266.37407 -29.31596  3995.61  1536.79 1.94 1.83  54.5 -0.491 18.32 18.81 04a60040o0707o
60042.056334 -17.337  0.841  -422  355 o  0   0.89 266.37407 -29.31596  9073.00  9367.06 3.05 2.30 -43.2 -0.412 16.31 16.24 03a60042o0323o
60042.058200 -18.215  1.626  -188  305 o  0   0.94 266.37407 -29.31596  9053.63  9328.11 3.19 2.38 -42.7 -0.417 16.11 15.72 03a60042o0327o
60042.062922  17.670  1.566   310  486 o  0   1.44 266.37407 -29.31596  9113.65  9405.71 2.94 2.27 -40.5 -0.422 15.53 15.06 03a60042o0337o
60042.068655 -16.934  0.854  -612  522 o  0   0.70 266.37407 -29.31596  9137.26  9287.19 2.96 2.24 -41.9 -0.416 15.34 14.78 03a60042o0349o
60043.273712 -19.891  1.432   -40   58 o  0   2.06 266.37407 -29.31596  9248.31  9309.20 2.19 1.83 -77.4 -0.581 17.71 18.61 04a60043o0652o
60043.275547 -18.028  0.338  -223   75 o  0   0.88 266.37407 -29.31596  9227.06  9271.71 2.19 2.05  89.6 -0.483 17.85 18.63 04a60043o0656o
