###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
60827.960669  20.342  0.574    26   15 o  0   1.51 266.37407 -29.31596  7647.57  5726.77 2.41 2.09 -26.6 -0.448 18.88 20.76 03a60828o0601o
60827.987199  24.226 25.714     1   19 o  0   1.25 266.37407 -29.31596  7681.67  5611.41 2.30 2.09 -31.1 -0.466 18.87 20.88 03a60828o0657o
60830.243895  14.174  0.004  7767   28 c  0 2899.85 266.37407 -29.31596 10337.41  6862.28 2.85 2.47 -20.2 -0.386 18.64 20.52 04a60830o0463c
60830.247129  19.810  0.599    43   26 c  0   0.76 266.37407 -29.31596 10355.40  6902.17 2.97 2.48 -16.9 -0.381 19.01 20.92 04a60830o0470c
60830.252745  15.217  0.006  2972   19 c  0 958.97 266.37407 -29.31596 10296.91  6823.45 2.90 2.38 -18.0 -0.389 19.23 21.16 04a60830o0482c
60830.256370  20.091  0.464    33   16 c  0   0.87 266.37407 -29.31596   507.83  6883.88 2.50 2.18 -87.5 -0.381 18.75 21.24 04a60830o0490c
60830.262214  20.179  0.546    31   17 c  0   0.91 266.37407 -29.31596   526.20  6922.22 2.51 2.17  83.5 -0.371 18.73 20.98 04a60830o0501c
60830.264044 -20.993  2.029   -15   30 c  0   1.03 266.37407 -29.31596 10280.67  6940.24 2.93 2.40 -16.4 -0.388 18.55 20.27 04a60830o0505c
60830.265874  19.534  1.190    56   66 c  0   0.60 266.37407 -29.31596   467.93  6845.92 2.48 2.19  84.2 -0.369 18.18 20.16 04a60830o0509c
60830.276519  20.493  0.843    23   19 c  0   0.64 266.37407 -29.31596   449.78  6963.76 2.59 2.28  84.7 -0.368 18.56 20.72 04a60830o0528c
60830.902507  20.041  0.575    35   20 o  0   0.95 266.37407 -29.31596   278.71  3556.11 2.46 2.09 -69.7 -0.415 18.89 20.29 03a60831o0476o
60830.905822  20.633  1.249    20   25 o  0   0.84 266.37407 -29.31596   263.05  3515.29 2.34 1.97 -67.1 -0.444 18.84 20.36 03a60831o0483o
60830.907624 -25.705 118.500    -0   22 o  0   1.19 266.37407 -29.31596 10081.76  3752.74 2.28 2.05 -52.9 -0.428 18.49 20.68 03a60831o0487o
60830.910957  20.679  1.163    19   23 o  0   1.23 266.37407 -29.31596 10066.71  3714.51 2.34 2.08 -53.4 -0.423 18.49 20.67 03a60831o0494o
60830.911408  22.754  9.192     3   26 o  0   0.73 266.37407 -29.31596   323.83  3595.65 2.41 2.03 -68.8 -0.429 18.91 20.31 03a60831o0495o
60830.915504  20.642  1.038    20   21 o  0   1.71 266.37407 -29.31596 10125.35  3792.41 2.30 2.04 -53.0 -0.425 18.52 20.63 03a60831o0504o
60830.916885 -21.409  1.758   -10   17 o  0   1.27 266.37407 -29.31596   345.66  3480.03 2.30 1.95 -64.4 -0.452 18.99 20.34 03a60831o0507o
60830.921549  19.879  0.567    41   23 o  0   1.16 266.37407 -29.31596 10149.59  3675.42 2.30 2.05 -57.1 -0.408 18.46 20.68 03a60831o0517o
60831.880659  20.843  1.318    17   22 o  0   1.31 266.37407 -29.31596  2207.29  3544.42 2.23 1.95 -65.2 -0.477 18.86 20.00 03a60832o0427o
60831.882482  21.901  4.281     6   27 o  0   0.54 266.37407 -29.31596  2188.08  3505.66 2.26 1.97 -63.8 -0.475 18.90 20.02 03a60832o0431o
60831.918019  20.318  0.799    27   22 o  0   1.24 266.37407 -29.31596  2254.39  3581.58 2.29 2.04 -62.3 -0.479 18.88 20.07 03a60832o0507o
60831.921935  20.342  0.888    26   24 o  0   0.77 266.37407 -29.31596  2277.40  3466.75 2.65 2.17  -9.3 -0.432 18.82 20.04 03a60832o0515o
60833.188510  23.327 17.727     2   30 o  0   0.65 266.37407 -29.31596  2155.94  3644.82 2.37 2.15  51.9 -0.403 18.50 19.60 04a60833o0462o
60833.190830 -21.195  2.810   -12   34 o  0   0.43 266.37407 -29.31596  2134.97  3605.77 2.27 2.07  50.5 -0.410 18.46 19.59 04a60833o0467o
60833.194051  20.515  1.535    23   35 o  0   0.83 266.37407 -29.31596  2193.66  3684.22 2.30 2.10  52.3 -0.399 18.47 19.59 04a60833o0474o
60833.221412 -20.285  1.298   -28   36 o  0   0.57 266.37407 -29.31596  8343.12  6994.46 2.55 2.36 -49.6 -0.419 18.49 19.79 04a60833o0524o
60834.339742 -19.601  0.592   -52   31 o  0   0.78 266.37407 -29.31596  4782.61  2852.53 2.15 2.03  72.2 -0.448 18.25 19.12 04a60834o0156o
60834.345099 -21.461  3.928   -10   37 o  0   0.90 266.37407 -29.31596  4800.99  2891.99 2.16 2.03 -88.0 -0.443 18.29 19.08 04a60834o0167o
60834.348306  20.174  1.042    31   32 o  0   1.40 266.37407 -29.31596  4744.51  2816.40 2.21 2.03  85.0 -0.452 18.19 19.08 04a60834o0174o
60834.365673 -23.965 36.333    -1   34 o  0   0.64 266.37407 -29.31596  4726.39  2934.46 2.25 2.21  63.7 -0.444 18.26 19.15 04a60834o0209o
60843.262730  23.352 17.538     2   29 o  0   0.62 266.37407 -29.31596   853.94  3097.99 2.43 1.95  44.1 -0.403 18.09 19.91 04a60843o0268o
60843.266397 -23.363 14.000    -2   23 o  0   1.01 266.37407 -29.31596   875.01  3136.28 2.49 2.04  44.6 -0.396 18.05 19.87 04a60843o0276o
60843.272039  20.207  0.995    30   30 o  0   0.95 266.37407 -29.31596   816.21  3060.67 2.58 2.12  46.3 -0.393 18.00 19.84 04a60843o0288o
60843.285031 -20.439  1.362   -24   33 o  0   0.59 266.37407 -29.31596   795.65  3177.56 2.45 2.00  45.5 -0.395 17.99 19.86 04a60843o0315o
60850.011896 -20.372  0.890   -26   23 o  0   0.59 266.37407 -29.31596  9413.65   962.07 2.85 2.37  -9.2 -0.440 19.06 20.61 03a60850o0301o
60850.018574  21.117  1.659    13   22 o  0   0.75 266.37407 -29.31596  9433.73  1001.82 2.59 2.31 -48.4 -0.467 19.01 20.60 03a60850o0315o
60850.029913  22.506  5.238     4   19 o  0   1.02 266.37407 -29.31596  9374.92   920.79 2.71 2.51 -36.1 -0.453 18.91 20.53 03a60850o0339o
60850.036720 -21.992  3.121    -6   18 o  0   0.94 266.37407 -29.31596  9351.18  1037.00 2.80 2.53 -39.4 -0.434 18.91 20.53 03a60850o0353o
60850.371213 -22.237  8.500    -5   39 o  0   0.92 266.37407 -29.31596  9324.18   833.27 2.76 2.53 -29.0 -0.388 18.54 19.75 04a60850o0754o
60850.377480  18.981  0.517    93   48 o  0   0.61 266.37407 -29.31596  9344.08   873.74 2.73 2.38 -22.6 -0.396 18.47 19.65 04a60850o0767o
60850.381140   0.000 20.088    -0   34 o  0   1.03 266.37407 -29.31596  9281.15   794.48 2.68 2.38 -26.1 -0.386 18.46 19.62 04a60850o0775o
60850.394440 -22.168  6.955    -5   34 o  0   1.39 266.37407 -29.31596  9258.98   912.17 2.74 2.31 -24.5 -0.392 18.42 19.55 04a60850o0803o
60851.031233  19.745  0.356    46   16 c  0   0.67 266.37407 -29.31596  9412.33   963.31 3.09 2.46  -8.1 -0.422 19.39 21.31 03a60851o0637c
60851.036374  14.737  0.005  4626   21 c  0 1087.17 266.37407 -29.31596  9433.04  1003.98 4.29 2.73   1.1 -0.408 19.15 21.22 03a60851o0648c
60851.038264  15.572  0.008  2144   17 c  0 351.74 266.37407 -29.31596  9434.05  1003.50 4.72 2.84  -2.8 -0.384 18.99 21.13 03a60851o0652c
60851.042079  15.484  0.008  2324   18 c  0 347.25 266.37407 -29.31596  9373.43   921.94 4.57 2.85  -2.1 -0.368 19.04 21.19 03a60851o0660c
60851.053614  19.044  0.220    88   19 c  0   2.42 266.37407 -29.31596  9350.93  1039.13 4.23 2.71  -2.6 -0.406 19.16 21.24 03a60851o0685c
60853.192389  20.687  1.163    19   22 o  0   0.92 266.37407 -29.31596  1015.00  5030.65 2.35 2.18  67.2 -0.405 18.22 20.70 04a60853o0508o
60853.195635 -21.659  3.560    -8   28 o  0   0.49 266.37407 -29.31596  1036.10  5069.86 2.44 2.21  60.0 -0.407 18.07 20.70 04a60853o0515o
60853.218740  21.334  2.333    11   25 o  0   0.71 266.37407 -29.31596   979.08  4994.86 2.29 2.08  61.2 -0.407 18.16 20.77 04a60853o0561o
60853.229238  19.808  0.539    43   23 o  0   0.76 266.37407 -29.31596   960.86  5112.73 2.30 2.09  69.7 -0.403 18.19 20.69 04a60853o0578o
60853.280180 -22.129  4.949    -5   25 o  0   0.58 266.37407 -29.31596   962.41  5114.67 2.29 2.05  65.6 -0.400 18.16 20.65 04a60853o0673o
60854.433071 -20.836  2.824   -17   48 c  0   0.92 266.37407 -29.31596  5777.13  7690.05 2.77 2.62  43.9 -0.403 18.07 19.63 02a60854o0383c
60854.437186  21.750  4.947     7   36 c  0   1.18 266.37407 -29.31596  5758.55  7651.55 2.87 2.71  49.6 -0.404 18.36 19.98 02a60854o0392c
60854.444479  20.783  1.301    18   23 c  0   1.03 266.37407 -29.31596  5816.89  7728.45 2.66 2.53  47.5 -0.414 18.71 20.39 02a60854o0408c
60854.457259 -20.780  1.084   -18   19 c  0   0.93 266.37407 -29.31596  5836.38  7616.21 2.89 2.76  47.7 -0.402 18.97 20.74 02a60854o0436c
60854.509683 -20.439  0.748   -24   18 c  0   1.09 266.37407 -29.31596  5831.84  7616.53 2.77 2.71  71.5 -0.402 18.96 20.63 02a60854o0550c
60855.922228  21.881  1.841     6   12 c  0   0.78 266.37407 -29.31596  4894.37  4801.32 2.84 2.29  -9.1 -0.388 19.51 21.60 03a60856o0513c
60855.924963  21.169  1.011    12   12 c  0   0.45 266.37407 -29.31596  4914.34  4840.19 2.75 2.30 -12.5 -0.390 19.55 21.63 03a60856o0519c
60855.929546  20.896  0.820    16   13 c  0   0.66 266.37407 -29.31596  4860.07  4762.08 2.53 2.27 -26.2 -0.402 19.58 21.61 03a60856o0529c
60855.965427 -22.619  4.333    -3   14 c  0   1.38 266.37407 -29.31596  4844.36  4875.75 4.06 2.42  -2.2 -0.367 19.31 21.58 03a60856o0604c
60857.217805 -21.502  3.026    -9   28 o  0   1.14 266.37407 -29.31596  4895.47  4781.72 2.38 2.18 -79.3 -0.417 18.30 19.81 04a60857o0201o
60857.220990 -20.733  1.272   -18   24 o  0   0.70 266.37407 -29.31596  4916.48  4820.18 2.28 2.10 -82.9 -0.425 18.73 20.35 04a60857o0208o
60857.227667 -20.351  0.882   -26   23 o  0   0.63 266.37407 -29.31596  4857.90  4743.13 2.22 2.10 -79.4 -0.426 18.78 20.37 04a60857o0222o
60857.262690  21.458  2.714    10   26 o  0   0.63 266.37407 -29.31596  4843.47  4864.75 2.30 2.09 -76.2 -0.435 18.70 20.33 04a60857o0296o
60858.208873  13.460  0.004 14998   59 o  0 3465.66 266.37407 -29.31596 10488.70  8817.84 2.33 2.16 -14.3 -0.525 18.37 19.89 04a60858o0302o
60858.211605  12.833  0.003 26706   78 o  0 5638.44 266.37407 -29.31596   634.52  8829.28 2.64 2.02 -74.4 -0.380 17.64 19.10 04a60858o0308o
60858.212069  17.553  0.341   346  118 o  0   5.69 266.37407 -29.31596 10509.65  8856.99 2.44 2.27  -4.1 -0.467 17.64 18.92 04a60858o0309o
60858.214822  16.826  1.139   675  769 o  0   0.84 266.37407 -29.31596   654.72  8867.67 2.58 1.95 -67.1 -0.382 16.70 17.96 04a60858o0315o
60858.218052  16.638  1.154   803  927 o  0   1.07 266.37407 -29.31596 10448.68  8777.53 2.35 2.01  -3.0 -0.415 16.36 17.54 04a60858o0322o
60858.220812  16.901  1.127   630  710 o  0   0.99 266.37407 -29.31596   596.06  8791.19 2.57 1.98 -77.7 -0.383 16.72 18.05 04a60858o0328o
60858.229136 -16.884  5.522  -640 3534 o  0   0.70 266.37407 -29.31596 10434.68  8895.71 2.33 2.11  12.3 -0.445 15.83 17.11 04a60858o0345o
60858.235426 -21.524  4.625    -9   41 o  0   0.71 266.37407 -29.31596   580.40  8911.42 2.60 1.96 -73.7 -0.388 18.21 20.07 04a60858o0358o
60858.798854 -18.215  1.339  -188  252 o  0   3.99 266.37407 -29.31596   167.13  1611.91 2.71 2.40 -72.0 -0.378 17.33 18.26 03a60859o0236o
60858.800207 -20.236  0.861   -29   25 o  0   0.96 266.37407 -29.31596  9992.86  1812.77 2.61 2.30 -52.2 -0.417 18.29 19.79 03a60859o0239o
60858.800658 -20.454  1.007   -24   24 o  0   0.75 266.37407 -29.31596   147.63  1571.33 2.57 2.27 -67.5 -0.417 18.70 20.03 03a60859o0240o
60858.834338  21.383  2.569    10   26 o  0   0.87 266.37407 -29.31596  9984.91  1775.34 2.54 2.26 -50.8 -0.428 18.48 20.21 03a60859o0309o
60858.834789  20.303  0.906    28   25 o  0   0.74 266.37407 -29.31596   218.28  1647.49 2.58 2.26 -63.8 -0.422 18.84 20.45 03a60859o0310o
60858.836595 -21.244  2.065   -12   24 o  0   1.05 266.37407 -29.31596 10043.49  1853.98 2.67 2.40 -53.6 -0.417 18.49 20.26 03a60859o0314o
60858.838400  21.818  3.108     7   21 o  0   1.29 266.37407 -29.31596   240.19  1532.26 2.88 2.65 -63.7 -0.412 18.73 20.38 03a60859o0318o
60858.840656  20.337  0.947    27   25 o  0   0.74 266.37407 -29.31596 10066.28  1737.82 2.77 2.52 -49.4 -0.415 18.35 20.12 03a60859o0323o
60861.012732  21.279  3.902    11   44 o  0   0.74 266.37407 -29.31596  7606.72  5636.13 2.52 2.23 -47.8 -0.425 18.19 19.81 04a60861o0130o
60861.024076  19.677  0.652    49   32 o  0   1.08 266.37407 -29.31596  7584.26  5600.75 2.67 2.35 -55.7 -0.415 18.14 19.89 04a60861o0154o
60861.026883  19.076  0.587    85   50 o  0   1.21 266.37407 -29.31596  7645.24  5676.36 2.98 2.70 -71.2 -0.436 18.09 19.69 04a60861o0160o
60861.033548  19.967  1.395    37   52 o  0   0.68 266.37407 -29.31596  7664.04  5561.89 2.62 2.34 -52.7 -0.415 18.16 19.71 04a60861o0174o
60861.347401  20.916  1.836    16   29 o  0   0.58 266.37407 -29.31596  2936.99  4921.08 2.25 1.85  21.4 -0.464 18.57 19.58 02a60861o0216o
60861.350124  19.847  0.810    42   34 o  0   0.57 266.37407 -29.31596  2957.26  4958.58 2.30 2.03  28.6 -0.458 18.52 19.58 02a60861o0222o
60861.356472  20.404  1.161    25   29 o  0   0.85 266.37407 -29.31596  2896.37  4881.75 2.34 2.15  41.6 -0.459 18.41 19.60 02a60861o0235o
60861.366063  20.766  1.632    18   29 o  0   0.55 266.37407 -29.31596  2875.64  4998.27 2.29 1.99  28.1 -0.447 18.43 19.59 02a60861o0256o
60862.099281  23.583 36.167     1   48 o  0   0.81 266.37407 -29.31596  7724.98  7550.97 2.78 2.43 -68.7 -0.429 17.95 19.45 04a60862o0049o
60862.102754 -19.256  0.617   -72   44 o  0   0.75 266.37407 -29.31596  7787.22  7628.24 2.78 2.51 -68.6 -0.401 17.89 19.48 04a60862o0056o
60862.112386  19.496  0.744    58   43 o  0   0.76 266.37407 -29.31596  7803.91  7512.47 2.91 2.65 -64.5 -0.393 17.88 19.50 04a60862o0076o
60868.142274 -20.301  1.209   -28   33 o  0   1.71 266.37407 -29.31596  2439.65  6735.75 2.76 2.35 -59.9 -0.384 17.77 18.66 04a60868o0415o
60868.153419 -19.775  1.029   -45   46 o  0   0.96 266.37407 -29.31596  2460.31  6774.24 2.44 2.10 -75.5 -0.385 17.84 18.38 04a60868o0439o
60868.156243  20.525  1.259    22   28 o  0   3.04 266.37407 -29.31596  2399.68  6702.11 2.36 2.08 -78.8 -0.384 18.09 18.84 04a60868o0445o
60868.161719  19.697  0.746    48   36 o  0   0.93 266.37407 -29.31596  2379.17  6819.37 2.35 2.03 -78.8 -0.386 18.03 18.87 04a60868o0457o
60869.178548 -20.757  1.803   -18   33 o  0   0.76 266.37407 -29.31596  2447.34  6740.08 2.41 2.07 -81.0 -0.393 18.17 19.25 04a60869o0495o
60869.181779  21.420  2.841    10   28 o  0   1.39 266.37407 -29.31596  2468.07  6778.36 2.52 2.16 -82.9 -0.394 18.15 19.23 04a60869o0502o
60869.187911 -19.525  0.450   -56   25 o  0   1.44 266.37407 -29.31596  2410.51  6703.40 2.44 2.06 -83.0 -0.393 18.17 19.22 04a60869o0515o
60869.201321 -20.375  1.317   -26   34 o  0   0.86 266.37407 -29.31596  2391.06  6820.39 2.40 2.01 -82.2 -0.395 18.17 19.18 04a60869o0544o
60870.180514  20.387  0.993    25   25 o  0   0.97 266.37407 -29.31596  7315.35   900.32 2.63 2.43 -33.3 -0.381 18.47 19.60 04a60870o0494o
60870.183776 -24.682 64.333    -0   31 o  0   0.62 266.37407 -29.31596  7336.03   939.80 2.43 2.23 -35.0 -0.397 18.51 19.60 04a60870o0501o
60870.188973 -22.060  4.813    -5   26 o  0   0.83 266.37407 -29.31596  7276.04   862.78 2.54 2.28 -30.2 -0.385 18.52 19.59 04a60870o0512o
60870.199738  20.901  1.816    16   29 o  0   0.64 266.37407 -29.31596  7255.75   979.55 2.40 2.24 -31.2 -0.403 18.57 19.59 04a60870o0535o
60871.908201  21.203  1.938    12   23 o  0   0.64 266.37407 -29.31596  5449.06  1074.88 2.17 2.03 -32.9 -0.471 18.98 20.51 03a60872o0192o
60871.912905  21.779  3.182     7   22 o  0   0.68 266.37407 -29.31596  5389.04   994.94 2.21 2.01 -44.3 -0.469 18.94 20.50 03a60872o0202o
60871.923843  20.807  1.319    17   23 o  0   0.68 266.37407 -29.31596  5374.89  1112.77 2.21 2.06 -42.6 -0.453 18.95 20.46 03a60872o0224o
60872.030077  22.855  6.800     3   18 o  0   1.28 266.37407 -29.31596  5378.73  1114.54 2.12 1.98 -40.4 -0.468 18.85 19.95 03a60872o0365o
60872.811001 -21.865  3.932    -6   26 o  0   0.70 266.37407 -29.31596  1188.77  9609.58 2.61 2.24 -51.7 -0.474 19.09 20.77 03a60873o0246o
60872.814713 -23.232 10.846    -2   20 o  0   0.69 266.37407 -29.31596  1229.89  9650.54 2.51 2.23 -50.5 -0.478 19.12 20.76 03a60873o0253o
60874.156665  22.120  2.943     5   15 c  0   0.61 266.37407 -29.31596   848.21  3092.11 2.61 2.08  42.9 -0.391 18.74 21.27 04a60874o0439c
60874.159858 -21.991  2.429    -6   14 c  0   0.86 266.37407 -29.31596   867.41  3131.66 2.49 2.03  44.5 -0.394 18.79 21.27 04a60874o0446c
60874.165150  24.555 23.750     0   13 c  0   1.06 266.37407 -29.31596   807.03  3054.88 2.48 2.00  41.5 -0.404 18.79 21.25 04a60874o0457c
60874.175219  20.203  0.591    30   18 c  0   0.70 266.37407 -29.31596   787.81  3172.47 2.65 2.24  37.8 -0.388 18.74 21.23 04a60874o0479c
60874.872716 -22.644  5.862    -3   19 o  0   0.58 266.37407 -29.31596   893.85  3013.54 2.43 2.16 -69.0 -0.440 18.50 21.24 03a60875o0398o
60874.875889  22.377  3.844     4   16 o  0   1.07 266.37407 -29.31596   916.24  3052.07 2.54 2.38 -37.5 -0.428 18.42 21.21 03a60875o0405o
60874.881375 -23.550 13.273    -1   18 o  0   0.88 266.37407 -29.31596   860.40  2973.52 2.59 2.36 -27.2 -0.429 18.41 21.22 03a60875o0417o
60874.894551  22.403  3.829     4   15 o  0   1.07 266.37407 -29.31596   842.88  3091.27 2.48 2.21 -66.0 -0.441 18.54 21.21 03a60875o0444o
60875.887462  14.160  0.004  7874   28 o  0 2038.32 266.37407 -29.31596  8454.62  8969.48 4.15 2.57  -5.1 -0.369 18.47 20.30 03a60876o0428o
60875.888363  17.566  0.090   342   31 o  0  13.61 266.37407 -29.31596  8457.17  8970.36 3.32 2.46 -12.2 -0.398 18.58 20.35 03a60876o0430o
60875.891522  14.285  0.005  7016   35 o  0 1267.26 266.37407 -29.31596  8473.30  9009.05 3.47 2.50  -9.9 -0.399 18.44 20.14 03a60876o0437o
60875.897404  17.672  0.171   310   53 o  0   7.78 266.37407 -29.31596  8418.74  8929.76 3.29 2.42 -14.4 -0.380 18.01 19.57 03a60876o0450o
60875.907174  13.679  0.005 12252   56 o  0 1538.84 266.37407 -29.31596  8400.85  9046.07 3.30 2.48 -12.0 -0.380 17.89 19.43 03a60876o0470o
60876.829566  20.930  1.635    15   25 o  0   0.48 266.37407 -29.31596  1194.34  9610.42 2.70 2.30 -41.9 -0.459 19.11 20.73 03a60877o0277o
60876.831043 -21.555  2.036    -9   18 o  0   0.89 266.37407 -29.31596  1235.14  9650.35 2.58 2.34 -45.0 -0.459 19.10 20.75 03a60877o0279o
60877.133780  20.599  2.606    21   54 c  0   0.68 266.37407 -29.31596  8566.44  8864.76 2.78 2.41 -61.1 -0.393 17.99 19.73 04a60877o0388c
60877.137519  21.308  3.000    11   33 c  0   0.79 266.37407 -29.31596  8584.91  8904.73 2.80 2.41 -62.1 -0.399 18.61 20.46 04a60877o0396c
60877.145392  19.652  0.447    50   22 c  0   1.23 266.37407 -29.31596  8525.67  8826.15 2.73 2.39 -62.1 -0.398 19.00 20.97 04a60877o0412c
60877.156483  19.636  0.600    51   30 c  0   1.34 266.37407 -29.31596  8506.74  8944.02 2.73 2.39 -59.5 -0.403 18.47 20.28 04a60877o0436c
60878.138860  22.342  4.091     4   17 c  0   0.49 266.37407 -29.31596  2960.39  4894.07 2.18 2.07  83.4 -0.385 19.08 21.23 04a60878o0397c
60878.144110  20.863  0.820    16   13 c  0   0.82 266.37407 -29.31596  2983.45  4933.01 2.16 2.00  79.4 -0.382 19.11 21.18 04a60878o0408c
60878.147327  23.149  7.429     2   15 c  0   0.96 266.37407 -29.31596  2924.72  4856.53 2.18 2.03  79.7 -0.380 18.91 21.06 04a60878o0415c
60878.158983  21.151  1.403    13   18 c  0   0.93 266.37407 -29.31596  2903.02  4973.40 2.25 2.13  85.8 -0.372 18.79 20.79 04a60878o0440c
60880.009926  21.594  2.667     8   22 o  0   0.90 266.37407 -29.31596 10294.08  7010.19 3.04 2.45 -57.5 -0.407 18.76 20.77 03a60880o0432o
60880.011743  22.631  7.273     3   23 o  0   0.78 266.37407 -29.31596   490.34  6792.09 2.75 2.42 -57.9 -0.428 18.37 21.39 03a60880o0436o
60880.013189 -20.840  1.398   -17   23 o  0   0.55 266.37407 -29.31596 10311.32  7049.14 2.92 2.38 -58.5 -0.400 18.80 20.77 03a60880o0439o
60880.014541  21.145  1.935    13   24 o  0   0.70 266.37407 -29.31596   507.98  6831.66 2.68 2.34 -59.2 -0.425 18.34 21.32 03a60880o0442o
60880.032604  21.456  2.000    10   19 o  0   0.72 266.37407 -29.31596 10252.03  6967.68 2.52 2.16 -51.9 -0.424 18.84 20.61 03a60880o0481o
60880.033505 -20.800  1.189   -17   21 o  0   0.87 266.37407 -29.31596   451.82  6757.65 2.59 2.28 -56.1 -0.430 18.41 21.11 03a60880o0483o
60880.038653  19.985  0.470    37   17 o  0   0.96 266.37407 -29.31596 10232.08  7082.56 2.49 2.13 -51.2 -0.418 18.82 20.58 03a60880o0494o
60880.049592  21.844  3.558     7   24 o  0   0.76 266.37407 -29.31596   430.34  6876.25 2.80 2.48 -57.9 -0.405 18.28 21.00 03a60880o0515o
60881.123298  21.864  2.710     6   18 c  0   1.13 266.37407 -29.31596 10347.36  6861.93 2.89 2.44 -18.3 -0.386 19.26 21.22 04a60881o0362c
60881.126489  20.908  1.273    16   20 c  0   0.95 266.37407 -29.31596 10364.98  6901.29 2.85 2.38 -17.7 -0.396 19.24 21.28 04a60881o0369c
60881.151942  15.453  0.008  2393   18 c  0 636.53 266.37407 -29.31596 10308.03  6826.16 2.94 2.52 -26.0 -0.380 19.24 21.25 04a60881o0422c
60881.157208  16.045  0.011  1387   15 c  0 305.80 266.37407 -29.31596 10290.75  6942.13 2.88 2.49 -24.3 -0.388 19.27 21.29 04a60881o0433c
60881.157658  21.428  1.763    10   17 c  0   0.78 266.37407 -29.31596   518.26  6885.59 2.66 2.37  76.1 -0.367 18.72 21.37 04a60881o0434c
60881.160427  20.570  0.646    22   14 c  0   1.00 266.37407 -29.31596   536.03  6922.90 2.70 2.38  79.0 -0.366 18.73 21.37 04a60881o0440c
60881.166894  22.392  3.833     4   15 c  0   0.80 266.37407 -29.31596   476.89  6846.58 2.68 2.38  81.7 -0.366 18.76 21.81 04a60881o0453c
60881.184041  20.427  0.667    24   16 c  0   0.63 266.37407 -29.31596   463.89  6968.72 2.70 2.45  81.6 -0.359 18.79 21.37 04a60881o0487c
60882.124225  18.704  6.115   120  733 c  0   0.41 266.37407 -29.31596  8407.93  6921.21 2.55 2.26 -39.6 -0.393 15.76 17.39 04a60882o0362c
60882.127479  17.380  1.157   406  469 c  0   0.24 266.37407 -29.31596  8428.36  6959.90 2.51 2.21 -37.5 -0.402 16.63 18.24 04a60882o0369c
60882.133438  16.394  0.488  1006  491 c  0   0.64 266.37407 -29.31596  8369.25  6882.03 2.55 2.24 -33.9 -0.398 16.04 17.71 04a60882o0382c
60882.143697  17.885  1.733   255  441 c  0   0.17 266.37407 -29.31596  8349.46  6998.67 2.57 2.22 -32.4 -0.400 16.41 18.07 04a60882o0404c
60882.866363  23.088  7.933     2   17 o  0   0.97 266.37407 -29.31596  8345.51  7023.75 2.61 2.22 -53.3 -0.450 19.01 21.03 03a60883o0376o
60882.869536  21.206  1.933    12   23 o  0   0.42 266.37407 -29.31596  8368.41  7064.53 2.52 2.15 -45.8 -0.464 19.10 21.05 03a60883o0383o
60882.875439  22.025  3.907     6   22 o  0   0.42 266.37407 -29.31596  8312.27  6985.19 2.51 2.11 -49.4 -0.470 19.10 21.05 03a60883o0396o
